url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,392,259
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,173,112
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,28,12
/mmvanheusden/SteamDepotDownloaderGUI/releases,21,16
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,18,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,8,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,6,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,4,3
