url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,409,271
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,250,176
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,45,35
/mmvanheusden/SteamDepotDownloaderGUI/issues,22,13
/mmvanheusden/SteamDepotDownloaderGUI/releases,20,15
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,18,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,14,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,12,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.2.0,11,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/CODE_OF_CONDUCT.md,6,2
