url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,690,510
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,532,391
/mmvanheusden/SteamDepotDownloaderGUI/releases,51,36
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,35,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,28,18
/mmvanheusden/SteamDepotDownloaderGUI/issues,26,16
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,19,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,11,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,11,5
