url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,418,267
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,242,173
/mmvanheusden/SteamDepotDownloaderGUI/releases,28,21
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,12
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,15,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,12,10
/mmvanheusden/SteamDepotDownloaderGUI/issues/192,9,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,8,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,7,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/193,7,4
