url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,739,539
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,562,410
/mmvanheusden/SteamDepotDownloaderGUI/releases,47,33
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,34,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,27,15
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,24,18
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,21,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,20,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,16,14
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,13,5
