url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,460,312
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,190,141
/mmvanheusden/SteamDepotDownloaderGUI/releases,53,31
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,41,27
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,40,18
/mmvanheusden/SteamDepotDownloaderGUI/issues,29,22
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,16,8
/mmvanheusden/SteamDepotDownloaderGUI/pulls,13,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,8,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,8,7
