url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,658,398
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,443,290
/mmvanheusden/SteamDepotDownloaderGUI/releases,33,24
/mmvanheusden/SteamDepotDownloaderGUI/issues,20,16
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,16,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,16,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,11,9
/mmvanheusden/SteamDepotDownloaderGUI/issues/193,11,5
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,8,7
