url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,700,511
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,558,403
/mmvanheusden/SteamDepotDownloaderGUI/releases,37,26
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,34,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,32,19
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,24,18
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,21,12
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,19,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,17,14
/mmvanheusden/SteamDepotDownloaderGUI/pulls,16,12
