url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,494,281
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,243,160
/mmvanheusden/SteamDepotDownloaderGUI/releases,43,33
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,41,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.3,36,19
/mmvanheusden/SteamDepotDownloaderGUI/issues,35,20
/mmvanheusden/SteamDepotDownloaderGUI/issues/226,23,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,17,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,17,8
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,12,3
