url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,482,267
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,141,98
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.3,124,78
/mmvanheusden/SteamDepotDownloaderGUI/releases,57,37
/mmvanheusden/SteamDepotDownloaderGUI/issues,31,16
/mmvanheusden/SteamDepotDownloaderGUI/issues/226,30,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,29,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,17,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,16,6
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,15,5
