url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,626,430
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,482,333
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,58,24
/mmvanheusden/SteamDepotDownloaderGUI/releases,36,22
/mmvanheusden/SteamDepotDownloaderGUI/issues,28,20
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,21,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,16,13
/mmvanheusden/SteamDepotDownloaderGUI/pulls,15,15
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,14,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,14,4
