url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,784,539
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,364,237
/mmvanheusden/SteamDepotDownloaderGUI/releases,54,29
/mmvanheusden/SteamDepotDownloaderGUI/issues,30,21
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,17,14
/mmvanheusden/SteamDepotDownloaderGUI/pulls,17,10
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,15,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,13,9
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,10,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,7,6
