url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,560,379
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,402,268
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,60,27
/mmvanheusden/SteamDepotDownloaderGUI/releases,30,18
/mmvanheusden/SteamDepotDownloaderGUI/issues,26,18
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,22,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,13,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,13,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,12,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,12,5
