url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,727,536
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,561,414
/mmvanheusden/SteamDepotDownloaderGUI/releases,53,37
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,41,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,32,20
/mmvanheusden/SteamDepotDownloaderGUI/issues,25,15
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,21,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,18,11
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,13,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,11,9
