url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,257,169
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,164,101
/mmvanheusden/SteamDepotDownloaderGUI/commits/master,38,3
/mmvanheusden/SteamDepotDownloaderGUI/releases,35,23
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,10
/mmvanheusden/SteamDepotDownloaderGUI/commits,9,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,6,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,6,3
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,5,5
