url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,418,270
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,246,174
/mmvanheusden/SteamDepotDownloaderGUI/releases,39,22
/mmvanheusden/SteamDepotDownloaderGUI/issues,31,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,25,12
/mmvanheusden/SteamDepotDownloaderGUI/pulls,23,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,18,6
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,17,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,16,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,15,2
