url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,1028,721
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,259,189
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,103,65
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,100,63
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,94,42
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,40,16
/mmvanheusden/SteamDepotDownloaderGUI/issues,27,24
/mmvanheusden/SteamDepotDownloaderGUI/releases,26,24
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,18,17
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,17,10
