url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,390,258
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,171,110
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,32,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,19,15
/mmvanheusden/SteamDepotDownloaderGUI/releases,16,15
/mmvanheusden/SteamDepotDownloaderGUI/issues,15,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,6,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,5,2
