url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,401,259
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,236,170
/mmvanheusden/SteamDepotDownloaderGUI/releases,26,19
/mmvanheusden/SteamDepotDownloaderGUI/issues,16,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,15,10
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,11,4
/mmvanheusden/SteamDepotDownloaderGUI/issues/192,9,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,8,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,8,2
/mmvanheusden/SteamDepotDownloaderGUI/issues/193,7,4
