url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,393,243
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,173,119
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,37,16
/mmvanheusden/SteamDepotDownloaderGUI/releases,35,23
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,25,19
/mmvanheusden/SteamDepotDownloaderGUI/issues,23,19
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,9
/mmvanheusden/SteamDepotDownloaderGUI/pulls,8,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,8,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,6
