url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,482,311
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,321,208
/mmvanheusden/SteamDepotDownloaderGUI/releases,50,39
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,26,20
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,23,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,21,12
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,18,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,14,12
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,8,6
