url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,587,410
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,398,284
/mmvanheusden/SteamDepotDownloaderGUI/releases,44,29
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,39,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,29,17
/mmvanheusden/SteamDepotDownloaderGUI/issues,21,15
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,14,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,11
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,11,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/143,8,8
