url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,526,339
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,221,152
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,50,22
/mmvanheusden/SteamDepotDownloaderGUI/releases,49,29
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,47,34
/mmvanheusden/SteamDepotDownloaderGUI/issues,31,24
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,25,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,14,11
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,9,6
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,7,7
