url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,429,281
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,261,180
/mmvanheusden/SteamDepotDownloaderGUI/releases,43,25
/mmvanheusden/SteamDepotDownloaderGUI/issues,31,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,25,12
/mmvanheusden/SteamDepotDownloaderGUI/pulls,17,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/utils.js,16,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,15,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,14,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,12,9
