url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,469,294
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,250,169
/mmvanheusden/SteamDepotDownloaderGUI/releases,33,22
/mmvanheusden/SteamDepotDownloaderGUI/issues,26,18
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,22,7
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,11,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,11,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,9,9
/mmvanheusden/SteamDepotDownloaderGUI/issues/210,6,6
/mmvanheusden/SteamDepotDownloaderGUI/issues/192,6,5
