url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,442,283
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,178,130
/mmvanheusden/SteamDepotDownloaderGUI/releases,52,29
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,39,24
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,37,18
/mmvanheusden/SteamDepotDownloaderGUI/issues,27,19
/mmvanheusden/SteamDepotDownloaderGUI/pulls,13,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,10,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,8,4
