url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,317,218
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,149,96
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,30,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,10
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,3
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,6,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,6,4
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,5
/mmvanheusden/SteamDepotDownloaderGUI/releases,5,5
