url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,449,295
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,243,184
/mmvanheusden/SteamDepotDownloaderGUI/issues,29,12
/mmvanheusden/SteamDepotDownloaderGUI/releases,24,17
/mmvanheusden/SteamDepotDownloaderGUI/pulls,23,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,18,10
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,17,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,15,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,15,2
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,14,7
