url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,479,268
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,155,106
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.3,105,66
/mmvanheusden/SteamDepotDownloaderGUI/releases,50,31
/mmvanheusden/SteamDepotDownloaderGUI/issues,31,16
/mmvanheusden/SteamDepotDownloaderGUI/issues/226,30,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,30,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,17,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,16,6
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,15,5
