url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,2186,1551
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,738,511
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,221,90
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,110,69
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,79,28
/mmvanheusden/SteamDepotDownloaderGUI/issues,54,45
/mmvanheusden/SteamDepotDownloaderGUI/releases,53,44
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,51,37
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,24,19
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,20,19
