url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,724,497
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,156,108
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,119,85
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,65,46
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,64,27
/mmvanheusden/SteamDepotDownloaderGUI/releases,35,30
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,33,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,25,23
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,14,14
/mmvanheusden/SteamDepotDownloaderGUI/pulls,12,10
