url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,671,492
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,499,372
/mmvanheusden/SteamDepotDownloaderGUI/releases,53,37
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,37,16
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,25,15
/mmvanheusden/SteamDepotDownloaderGUI/issues,22,16
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,14,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,11,9
/mmvanheusden/SteamDepotDownloaderGUI/issues/143,9,9
