url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,263,170
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,150,98
/mmvanheusden/SteamDepotDownloaderGUI/commits/master,38,3
/mmvanheusden/SteamDepotDownloaderGUI/releases,36,24
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,9
/mmvanheusden/SteamDepotDownloaderGUI/commits,9,1
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,8,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,6,3
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,5,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,5,5
