url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,878,611
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,198,139
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,120,80
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,93,61
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,88,39
/mmvanheusden/SteamDepotDownloaderGUI/releases,34,29
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,34,14
/mmvanheusden/SteamDepotDownloaderGUI/issues,23,21
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,16,16
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,13,9
