url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,259,174
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,140,95
/mmvanheusden/SteamDepotDownloaderGUI/commits/master,36,2
/mmvanheusden/SteamDepotDownloaderGUI/releases,16,14
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,15,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,9
/mmvanheusden/SteamDepotDownloaderGUI/issues,6,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,4,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,4,2
