url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,673,481
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,546,385
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,40,17
/mmvanheusden/SteamDepotDownloaderGUI/releases,33,24
/mmvanheusden/SteamDepotDownloaderGUI/issues,33,19
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,22,18
/mmvanheusden/SteamDepotDownloaderGUI/pulls,18,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,16,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,16,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,13,5
