url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,413,266
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,246,173
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,52,39
/mmvanheusden/SteamDepotDownloaderGUI/releases,23,16
/mmvanheusden/SteamDepotDownloaderGUI/issues,22,13
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,21,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,18,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/v2.2.0,12,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/main.js,10,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,5,2
