url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,488,315
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,307,208
/mmvanheusden/SteamDepotDownloaderGUI/releases,40,26
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,37,15
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,30,19
/mmvanheusden/SteamDepotDownloaderGUI/issues,20,16
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,12,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/143,7,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,6,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,6,4
