url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,348,243
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,165,103
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,32,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,13
/mmvanheusden/SteamDepotDownloaderGUI/releases,12,11
/mmvanheusden/SteamDepotDownloaderGUI/issues,10,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,7,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,7,3
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,6,6
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,5,5
