url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,467,299
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,279,190
/mmvanheusden/SteamDepotDownloaderGUI/releases,69,34
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,26,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,8,4
/mmvanheusden/SteamDepotDownloaderGUI/graphs/commit-activity,8,1
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,7,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,7,7
/mmvanheusden/SteamDepotDownloaderGUI/issues,7,6
