url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,454,286
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,263,168
/mmvanheusden/SteamDepotDownloaderGUI/releases,51,28
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,32,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,26,18
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,9
/mmvanheusden/steamdepotdownloadergui,11,2
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,10,6
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,8,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,5,5
