url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,288,176
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,172,112
/mmvanheusden/SteamDepotDownloaderGUI/releases,46,30
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,12,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,10
/mmvanheusden/SteamDepotDownloaderGUI/commits,9,1
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,7,6
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,6,2
/mmvanheusden/SteamDepotDownloaderGUI/issues,5,5
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,4,4
