url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,565,375
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,323,211
/mmvanheusden/SteamDepotDownloaderGUI/releases,49,26
/mmvanheusden/SteamDepotDownloaderGUI/issues,30,23
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,21,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,12,8
/mmvanheusden/SteamDepotDownloaderGUI/pulls,10,8
/mmvanheusden/SteamDepotDownloaderGUI/issues/new,10,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,9,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,7,2
