url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,637,442
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,506,351
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,55,23
/mmvanheusden/SteamDepotDownloaderGUI/releases,36,21
/mmvanheusden/SteamDepotDownloaderGUI/issues,33,21
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,26,17
/mmvanheusden/SteamDepotDownloaderGUI/pulls,20,16
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,17,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,16,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,8
