url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,208,134
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,101,73
/mmvanheusden/SteamDepotDownloaderGUI/releases,21,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,9
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,10,5
/mmvanheusden/SteamDepotDownloaderGUI/issues,9,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,5,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.2.0,4,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,4,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,4,1
