url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,792,540
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,372,240
/mmvanheusden/SteamDepotDownloaderGUI/releases,54,29
/mmvanheusden/SteamDepotDownloaderGUI/issues,29,20
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,19,6
/mmvanheusden/SteamDepotDownloaderGUI/pulls,17,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,15,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,13,9
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,12,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,7,6
