url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,539,371
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,352,248
/mmvanheusden/SteamDepotDownloaderGUI/releases,45,30
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,37,16
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,29,18
/mmvanheusden/SteamDepotDownloaderGUI/issues,17,15
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,12,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,11,5
/mmvanheusden/SteamDepotDownloaderGUI/issues/143,7,7
