url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,1906,1348
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,559,387
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,200,81
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,110,68
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,74,26
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,60,44
/mmvanheusden/SteamDepotDownloaderGUI/releases,50,41
/mmvanheusden/SteamDepotDownloaderGUI/issues,46,39
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,20,19
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,20,16
