url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,269,180
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,132,93
/mmvanheusden/SteamDepotDownloaderGUI/commits/master,36,2
/mmvanheusden/SteamDepotDownloaderGUI/releases,20,18
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,11
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,15,7
/mmvanheusden/SteamDepotDownloaderGUI/issues,8,8
/mmvanheusden/SteamDepotDownloaderGUI/pulls,4,4
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,4,3
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,4,2
