url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,666,465
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,536,371
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,45,19
/mmvanheusden/SteamDepotDownloaderGUI/releases,41,27
/mmvanheusden/SteamDepotDownloaderGUI/issues,30,19
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,22,16
/mmvanheusden/SteamDepotDownloaderGUI/pulls,18,14
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,17,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,17,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,13,5
