url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,699,511
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,357,229
/mmvanheusden/SteamDepotDownloaderGUI/releases,48,36
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,30,23
/mmvanheusden/SteamDepotDownloaderGUI/issues,18,12
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,17,12
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,14,5
/mmvanheusden/SteamDepotDownloaderGUI/pulls,11,6
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,9,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,8,4
