url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,467,291
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,267,191
/mmvanheusden/SteamDepotDownloaderGUI/releases,27,16
/mmvanheusden/SteamDepotDownloaderGUI/issues,26,14
/mmvanheusden/SteamDepotDownloaderGUI/pulls,19,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,18,11
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,18,5
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,17,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,13,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,9,7
