url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,652,387
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,437,281
/mmvanheusden/SteamDepotDownloaderGUI/releases,32,24
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,22,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,20,16
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,12,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,11,9
/mmvanheusden/SteamDepotDownloaderGUI/issues/193,11,5
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,10
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,10,8
