url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,423,265
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,176,126
/mmvanheusden/SteamDepotDownloaderGUI/releases,40,28
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,39,17
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,31,21
/mmvanheusden/SteamDepotDownloaderGUI/issues,27,19
/mmvanheusden/SteamDepotDownloaderGUI/pulls,13,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,11,10
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,8,5
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,8,4
