url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,447,282
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,266,193
/mmvanheusden/SteamDepotDownloaderGUI/issues,29,15
/mmvanheusden/SteamDepotDownloaderGUI/releases,24,15
/mmvanheusden/SteamDepotDownloaderGUI/pulls,21,7
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,19,12
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,18,5
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,17,2
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,13,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,12,9
