url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,516,331
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,319,220
/mmvanheusden/SteamDepotDownloaderGUI/issues,30,17
/mmvanheusden/SteamDepotDownloaderGUI/releases,29,23
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,22,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,12,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,11
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,10,3
/mmvanheusden/SteamDepotDownloaderGUI/issues/193,8,4
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,7,2
