url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,2136,1519
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,754,523
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,221,90
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,96,61
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,77,27
/mmvanheusden/SteamDepotDownloaderGUI/issues,52,43
/mmvanheusden/SteamDepotDownloaderGUI/releases,46,36
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,23,18
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,18,17
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,18,13
