url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,673,417
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,467,299
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,50,22
/mmvanheusden/SteamDepotDownloaderGUI/releases,44,25
/mmvanheusden/SteamDepotDownloaderGUI/issues,23,17
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,16,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,14,7
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,12,6
/mmvanheusden/SteamDepotDownloaderGUI/issues/143,11,10
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,10,9
