url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,241,137
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,147,88
/mmvanheusden/SteamDepotDownloaderGUI/releases,19,12
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,16,8
/mmvanheusden/SteamDepotDownloaderGUI/issues,13,11
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,11,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,11,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,11,6
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.1,8,8
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,8,2
