url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,579,387
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,204,143
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,54,38
/mmvanheusden/SteamDepotDownloaderGUI/releases,50,35
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,49,21
/mmvanheusden/SteamDepotDownloaderGUI/issues,22,20
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,21,8
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,15,13
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,10,10
/mmvanheusden/SteamDepotDownloaderGUI/pulls,10,9
