url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,2100,1482
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1,768,530
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/screenshot.png,215,87
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,89,57
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,81,28
/mmvanheusden/SteamDepotDownloaderGUI/releases,53,42
/mmvanheusden/SteamDepotDownloaderGUI/issues,52,43
/mmvanheusden/SteamDepotDownloaderGUI/tree/steamdeck-dotnet,23,18
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.0...v2.4.1,18,13
/mmvanheusden/SteamDepotDownloaderGUI/tree/master,17,11
