url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,453,295
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,256,191
/mmvanheusden/SteamDepotDownloaderGUI/issues,26,12
/mmvanheusden/SteamDepotDownloaderGUI/pulls,24,7
/mmvanheusden/SteamDepotDownloaderGUI/releases,21,15
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,19,12
/mmvanheusden/SteamDepotDownloaderGUI/pull/161,17,2
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,15,4
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,13,7
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,13,2
