url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,440,276
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,257,163
/mmvanheusden/SteamDepotDownloaderGUI/releases,45,29
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,32,6
/mmvanheusden/SteamDepotDownloaderGUI/issues,27,16
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.1.0,15,9
/mmvanheusden/SteamDepotDownloaderGUI/releases/v2.4.2,11,7
/mmvanheusden/steamdepotdownloadergui,11,2
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,8,7
/mmvanheusden/SteamDepotDownloaderGUI/pulls,6,6
