url_path,views_total,views_unique
/mmvanheusden/SteamDepotDownloaderGUI,754,527
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.2,366,236
/mmvanheusden/SteamDepotDownloaderGUI/releases,49,29
/mmvanheusden/SteamDepotDownloaderGUI/issues,25,18
/mmvanheusden/SteamDepotDownloaderGUI/releases/tag/v2.4.1-deck,22,16
/mmvanheusden/SteamDepotDownloaderGUI/pulls,14,9
/mmvanheusden/SteamDepotDownloaderGUI/tree/master/.github,14,5
/mmvanheusden/SteamDepotDownloaderGUI/compare/v2.4.1...v2.4.2,13,10
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/downloader.js,9,5
/mmvanheusden/SteamDepotDownloaderGUI/blob/master/README.md,8,4
